movieId,id,Title,Year,Director(s),Actors,Genre(s),Type,Language(s),Countries,imdbRating,Soundtrack_URL,Soundtrack
95170,tt0118692,Beauty and the Beast: The Enchanted Christmas,1997,['Andrew Knight'],"[""Paige O'Hara"", 'Robby Benson', 'Jerry Orbach', 'David Ogden Stiers']","['Animation', 'Family', 'Fantasy', 'Music', 'Musical']",['movie'],['English'],"['Canada', 'USA']",6.0,https://www.imdb.com/title/tt0118692/soundtrack,"['Deck the Halls, Traditional Carol tune, lyrics by Thomas Oliphant (uncredited)', 'Stories, Music by Rachel Portman', 'As Long As There's Christmas, Music by Rachel Portman', 'Don't Fall in Love, Music by Rachel Portman', 'As Long As There's Christmas (Reprise), Music by Rachel Portman', 'A Cut Above the Rest, Music by Rachel Portman', 'As Long As There's Christmas (End Title), Music by Rachel Portman', 'Deck the Halls, (uncredited)', 'Deck the Halls, (uncredited)', 'We Wish You A Merry Christmas, Traditional Song', 'Do You Hear What I Hear?, Lyrics written by Noel Regney ( as Noël Regney)', 'Stories, Written by Rachel Portman and Don Black', 'O Come, O Come, Emmanuel, Traditional Song', 'Joy to the World, Written by Isaac Watts and Lowell Mason (uncredited)', 'O Christmas Tree, Traditional tune, lyrics by Ernst Anschütz', 'The First Noel, Traditional', 'What Child Is This?, Traditional tune, lyrics by William Chatterton Dix', 'The Twelve Days of Christmas, Traditional, arranged by Frederic Austin', 'Silent Night, Composed by Franz Xaver Gruber and Joseph Mohr', 'Belle's Magical Gift, Written by Rachel Portman', 'Fife's Yuletide Theme, Written by Rachel Portman', 'The Enchanted Christmas Finale, Written by Rachel Portman']"
95182,tt0142233,Dragon Ball Z: The Tree of Might,1990,['Daisuke Nishio'],"['Masako Nozawa', 'Mayumi Tanaka', 'Tôru Furuya']","['Animation', 'Action', 'Adventure']",['movie'],['Japanese'],['Japan'],6.8,https://www.imdb.com/title/tt0142233/soundtrack,"['CHA-LA HEAD-CHA-LA, (Opening theme)', 'Marugoto, (Ending theme)', 'CHA-LA HEAD-CHA-LA, Performed by Ricardo Silva']"
95193,tt0143808,Pocahontas 2: Journey to a New World,1998,"['Tom Ellery', 'Bradley Raymond']","['Irene Bedard', 'Jim Cummings', 'Donal Gibson', 'Finola Hughes']","['Animation', 'Adventure', 'Drama', 'Family', 'Musical', 'Romance']",['movie'],['English'],['USA'],4.9,https://www.imdb.com/title/tt0143808/soundtrack,"['Where Do I Go From Here?, Written by Marty Panzer and Larry Grossman', 'What a Day in London, Written by Marty Panzer and Larry Grossman', 'Wait 'Til He Sees You, Written by Marty Panzer and Larry Grossman', 'Things Are Not What They Appear, Written by Marty Panzer and Larry Grossman', 'Where Do I Go From Here? (Reprise), Written by Marty Panzer and Larry Grossman', 'Between Two Worlds, Written by Stacy Widelitz and Blaise Tosti']"
95313,tt0455565,Jack-Jack Attack,2005,['Brad Bird'],"[""Bret 'Brook' Parker"", 'Bud Luckey', 'Eli Fucile', 'Jason Lee']","['Animation', 'Short', 'Adventure', 'Comedy', 'Family']",['movie'],['English'],['USA'],7.6,https://www.imdb.com/title/tt0455565/soundtrack,"['Piano Sonata No. 11 in A major, K 331, third movement, A.K.A. ""Rondo Alla Turka""\', \'Dies Irae - Requiem (KV 626), Written by Thomas of Celano\', \'Eine Kleine Nachtmusik: Serenade #13 in G, KV 525 - 4. Rondo: Allegro, Written by Wolfgang Amadeus Mozart']"
95473,tt0142237,Dragon Ball Z: The Return of Cooler,1992,['Daisuke Nishio'],"['Masako Nozawa', 'Toshio Furukawa', 'Mayumi Tanaka']","['Animation', 'Action', 'Fantasy']",['movie'],"['Japanese', 'English']",['Japan'],6.9,https://www.imdb.com/title/tt0142237/soundtrack,"['Cha-La Head-Cha-La, Performed by by Hironobu Kageyama', 'Hero (Kimi ga Hero), Performed by by Hironobu Kageyama', 'CHA-LA HEAD-CHA-LA, Performed by Ricardo Silva']"
95497,tt0142241,Dragon Ball Z: Super Android 13!,1992,['Daisuke Nishio'],"['Masako Nozawa', 'Toshio Furukawa', 'Mayumi Tanaka']","['Animation', 'Action', 'Sci-Fi']",['movie'],['Japanese'],['Japan'],7.0,https://www.imdb.com/title/tt0142241/soundtrack,"['CHA-LA HEAD-CHA-LA, (Opening theme)', 'GIRI GIRI -Sekai kyokugen-, (Ending theme)', 'CHA-LA HEAD-CHA-LA, Performed by Ricardo Silva']"
95499,tt0142242,Dragon Ball Z: Broly - The Legendary Super Saiyan,1993,['Shigeyasu Yamauchi'],"['Masako Nozawa', 'Toshio Furukawa', 'Mayumi Tanaka']","['Animation', 'Action', 'Fantasy']",['movie'],['Japanese'],['Japan'],7.4,https://www.imdb.com/title/tt0142242/soundtrack,"['Eternal Sacrifice, Written and Performed by Tendril', 'Lost in America (Part 1), Written and Performed by El Gato', 'Dance of the Hours (Part 1 & 2), Written and Performed by Brave Combo', 'On Your Knees, Written and Performed by Pointy Shoe Factory', 'Bump in the Night, Written and Performed by Pointy Shoe Factory', 'Louisiana House Fire. Mid 1950, Written and Performed by Doosu', 'Lazarus, Written and Performed by The Aleph', 'Boys Lie, Girls Steal, Written and Performed by Slow Roosevelt', 'Beetle Orange, Written and Performed by Spoonfed Tribe', 'Fearful Yet Hopeful, Written and Performed by Dokodemo Doa', 'The Dub and the Dead, Written and Performed by Pointy Shoe Factory', '10's, Written and Performed by Pantera', 'Invisibles, Written and Performed by Tendril', 'Reach, Written and Performed by Gravity Pool', 'Won't Give In, Written and Performed by Gravity Pool', 'Day After Day, Written and Performed by Haji's Kitchen', 'Silverback, Written and Performed by Slow Roosevelt', 'Lost, Written and Performed by Haji's Kitchen', 'Stained-Glass Windshield, Written and Performed by El Gato', 'Cha La Head Cha La, by Hironobu Kageyama', 'Tsubasa o Kudasai, by Mayumi Tanaka (Insert song)', 'Nessen Ressen Chougekisen, by Hironobu Kageyama', 'CHA-LA HEAD-CHA-LA, Performed by Ricardo Silva']"
95510,tt0948470,The Amazing Spider-Man,2012,['Marc Webb'],"['Andrew Garfield', 'Emma Stone', 'Rhys Ifans']","['Action', 'Adventure', 'Sci-Fi']",['movie'],['English'],['United States'],6.9,https://www.imdb.com/title/tt0948470/soundtrack,"['No Way Down, Written by James Mercer', 'Big Brat, Written by Alex Greenwald (as Alexander Greenwald)', 'Bus Bus, Written and Performed by Amy Ray', 'Til Kingdom Come, Written by Guy Berryman, Jon Buckland (as Jonathan Buckland), Will Champion (as William Champion) and Chris Martin', 'Left Foot Forward, (uncredited)']"
95519,tt0142238,Dragon Ball Z: Bojack Unbound,1993,['Yoshihiro Ueda'],"['Masako Nozawa', 'Toshio Furukawa', 'Mayumi Tanaka']","['Animation', 'Action', 'Fantasy']",['movie'],['Japanese'],['Japan'],7.1,https://www.imdb.com/title/tt0142238/soundtrack,"['Cha-La Head-Cha-La, Performed by Hironobu Kageyama', 'Ginga o Koete Rising High, Performed by Hironobu Kageyama', 'CHA-LA HEAD-CHA-LA, Performed by Ricardo Silva']"
95654,tt0131409,Geri's Game,1997,['Jan Pinkava'],['Bob Peterson'],"['Animation', 'Short', 'Comedy']",['movie'],['nan'],['United States'],7.8,https://www.imdb.com/title/tt0131409/soundtrack,"['Flambée Montalbanaise, (uncredited)']"
95771,tt0285036,#DUPE#,1994,['nan'],['nan'],['nan'],['movie'],['nan'],['nan'],,https://www.imdb.com/title/tt0285036/soundtrack,"['We Gotta Power, (Opening theme)', 'Kiseki no biggu faito, (Ending theme)', 'Set Me Free, (uncredited)', 'Ignored, (uncredited)', 'Why, (uncredited)', 'Deeper, (uncredited)', 'Unaccepted, (uncredited)', 'El poder nuestro es, Performed by Adrián Barba']"
95780,tt0142234,Dragon Ball Z: Bio-Broly,1994,['Yoshihiro Ueda'],"['Masako Nozawa', 'Takeshi Kusao', 'Daisuke Gôri']","['Animation', 'Action', 'Sci-Fi']",['movie'],['Japanese'],['Japan'],5.9,https://www.imdb.com/title/tt0142234/soundtrack,"['We Gotta Power, (Opening theme)', 'Dragon Power Mugendai, Performed by Hironobu Kageyama', 'El poder nuestro es, Performed by Adrián Barba']"
95839,tt0216621,A Christmas Carol,1999,['David Hugh Jones'],"['Patrick Stewart', 'Richard E. Grant', 'Joel Grey']","['Drama', 'Fantasy']",['movie'],['English'],['United States'],7.4,https://www.imdb.com/title/tt0216621/soundtrack,"['Good King Wenceslas, (uncredited)', 'Silent Night, Holy Night, Music by Franz Xaver Gruber', 'The First Noel, Traditional', 'I Want to Marry Rose, Performed by Ian McNeice and Annette Badland', 'We've All Been Having a Go, Performed by Saskia Reeves, Tom Towndrow, Zoe Timmins, Tabitha Francis and Barnaby Francis']"
95858,tt0248808,For the Birds,2000,['Ralph Eggleston'],['Ralph Eggleston'],"['Animation', 'Short', 'Comedy']",['movie'],['nan'],['United States'],8.0,https://www.imdb.com/title/tt0248808/soundtrack,"['Big High Wire Hop, Written by Riders in the Sky']"
95965,tt0142245,Dragon Ball Z: Bardock - The Father of Goku,1990,"['Mitsuo Hashimoto', 'Daisuke Nishio']","['Masako Nozawa', 'Kazuyuki Sogabe', 'Yûko Mita']","['Animation', 'Action', 'Drama']",['movie'],['Japanese'],['Japan'],7.8,https://www.imdb.com/title/tt0142245/soundtrack,"['CHA-LA HEAD-CHA-LA (Chara hecchara), (Opening theme)', 'Hikari no Tabi, Lyrics by Dai Satô', 'Dragon Ball Z Theme, Performed and written by Andy Baylor (as Andy Bayler)', 'The Drone, Performed and written by Dale Kelly (as Dale D. Kelly)', 'Heart of Darkness, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Special Madness, Performed and written by Dale Kelly (as Dale D. Kelly)', 'Oriental Soup, Performed and written by Dale Kelly (as Dale D. Kelly)', 'Doom Life, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Haunted, Performed and written by Dale Kelly (as Dale D. Kelly)', 'Superstar, Performed and written by Saliva', 'Takeoff, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Mist of Time, Performed and Written by Mark Akin and Dale Kelly (as Dale D. Kelly)', 'Anticipation, Performed and written by Dale Kelly (as Dale D. Kelly)', 'Black Sea, Performed and written by Dale Kelly (as Dale D. Kelly)', 'March of the Warrior, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Evil Spiders, Performed and written by Dale Kelly (as Dale D. Kelly)', 'To the Death, Performed and written by Dale Kelly (as Dale D. Kelly)', 'Vegeta Song, Performed and written by Andy Baylor', 'Warrior Chant, Performed and written by Andy Baylor', 'Mystical Journey, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Fall of the Saiyans, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Warrior's Lament, Performed and written by Andy Baylor', 'Angry Bee's, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Desolation, Performed and written by Dale Kelly (as Dale D. Kelly)', 'Into the Abyss, Performed and written by Dale Kelly (as Dale D. Kelly)', 'Frantic, Performed and written by Dale Kelly (as Dale D. Kelly)', 'The Gallows Walk, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Bardock's Revenge, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'Frieza Arizes, Performed and written by Dale Kelly (as Dale D. Kelly)', 'The Last Battle, Performed and written by Dale Kelly (as Dale D. Kelly) and Mark Akin', 'The Good Times Are Over, Performed by Caviar', 'Last Deja, Performed by Mark Akin and Scot Risch', 'Makes No Difference, Performed and written by Sum 41', 'A Bigger Mood, Performed and written by American Hi-Fi', 'Solid State Scouter, (uncredited)', 'CHA-LA HEAD-CHA-LA, Performed by Ricardo Silva']"
96004,tt0142247,Dragon Ball Z: The History of Trunks,1993,"['Yoshihiro Ueda', 'Daisuke Nishio']","['Masako Nozawa', 'Mayumi Tanaka', 'Hiromi Tsuru']","['Animation', 'Action', 'Adventure']",['movie'],['Japanese'],['Japan'],7.8,https://www.imdb.com/title/tt0142247/soundtrack,"['CHA-LA HEAD CHA-LA (Chara-hetchara), [Opening theme]', 'Aoi kaze no HOPE, [Ending theme]', 'Regression, Performed by Dream Theater', 'Overture 1928, Performed by Dream Theater', 'Fatal Tragedy, Performed by Dream Theater', 'Through Her Eyes, Performed by Dream Theater', 'Home, Performed by Dream Theater', 'The Dance of Eternity, Performed by Dream Theater', 'Beyond This Life, Performed by Dream Theater', 'Prelude, Performed by Slaughter', 'Unknown Destination, Performed by Slaughter', 'Garden Of Grace, Performed by Dale Kelly (as Dale D. Kelly)', 'Ascension, Music by Mark Akin', 'Shackler, Performed by Bootsy Collins with Buckethead', 'Havoc, Music by Andy Baylor', 'Exterminate, Performed by Bootsy Collins with Buckethead', 'Hole in My Bucket, Performed by Bootsy Collins with Buckethead', 'Animated Zombie, Performed by Bootsy Collins with Buckethead', 'Time to Burn, Performed by Tendril', 'Pisleen, Performed by Tendril', 'Moonbender, Performed by Tendril', 'Dragon Ball Z Theme, Music by Andy Baylor', 'Gohan's Theme, Music by Andy Baylor', 'Low Grunge, Music by Andy Baylor', 'Funky Robots, Music by Mark Akin', 'Last Ragga, Music by Mark Akin', 'CHA-LA HEAD-CHA-LA, Performed by Ricardo Silva']"
96007,tt0142232,Dragon Ball GT: A Hero's Legacy,1997,['Osamu Kasai'],"['Masako Nozawa', 'Tôru Furuya', 'Miki Itô']","['Animation', 'Action', 'Adventure']",['movie'],['Japanese'],['Japan'],6.4,https://www.imdb.com/title/tt0142232/soundtrack,"['Don't You See!, Performed by Zard', 'Step into the Grand Tour, (USA FUNimation dub)', 'DAN DAN kokoro hikareteku, (Opening theme)', 'Mi Corazón Encantado, Performed by Aaron Montalvo']"
96471,tt0106104,Prime Suspect 3,1993,['nan'],"['Helen Mirren', 'Tom Bell', 'Karen Tomlin']","['Crime', 'Drama', 'Mystery']",['series'],['English'],['United Kingdom'],8.1,https://www.imdb.com/title/tt0106104/soundtrack,"['Falling in Love Again, from ""The Blue Angel""\', \'I Want to Be Loved By You, from ""Some Like It Hot""']"
96606,tt0770802,Samsara,2011,['Ron Fricke'],"['Balinese Tari Legong Dancers', 'Ni Made Megahadi Pratiwi', 'Puti Sri Candra Dewi']","['Documentary', 'Music']",['movie'],['nan'],"['United States', 'Indonesia', 'Singapore', 'Thailand', 'Kenya', 'Denmark', 'Brazil', 'Jordan', 'United Arab Emirates', 'Saudi Arabia', 'South Africa', 'Italy', 'Ghana', 'Egypt', 'China', 'Japan', 'South Korea']",8.4,https://www.imdb.com/title/tt0770802/soundtrack,"['Bali Dance, and ""1000 Hands""\', \'Byssan Lull, Koka Kittelin Full, From the album ""Night Light""\', \'Spheres, Written and performed by Keith Jarrett\', \'Sayat Nova, Written and performed by Dijan Gasparyan\', \'Kothbiro, Performed by Ayub Ogada\', \'Shengshik Pema Jungney, Written and Performed by Choying Drolma and Steve Tibbetts\', \'Call to Prayer, Performed by Radio & Television Symphony Orchestra of Bosnia Herzegovina\', \'Bali Girls, Performed by, Composed By \'Bonnie Jo Hunt\', Michael Stearns, Ron Sunsinger\', \'Ladakh, Composed and Performed By Michael Stearns\', \'Modern Life, Composed and performed by Lisa Gerrard & Marcello De Francisci\', \'Jerusalem, Composed and performed by Lisa Gerrard & Marcello De Francisci\', \'Villages And Freeways, Performer, Composed By Michael Stearns\', \'Swimming And Skiing, Composed and performed by Lisa Gerrard & Marcello De Francisci\', \'Dubai, Composed and performed by Lisa Gerrard & Marcello De Francisci\', \'La Ilaha Illah Lah/Nigun Le Mashiakh, Composed and Performed by Yuval Ron\', \'Dump / Igen, Composed and performed by Lisa Gerrard, Marcello De Francisci, Michael Stearns\', \'Manila, Composed and performed by Lisa Gerrard & Marcello De Francisci\', \'Sagazan, Composed and performed by Michael Stearns\', \'Pagan, Vocals by Vidia Wesenlund\', \'Food Chain, Composed and performed by Lisa Gerrard & Marcello De Francisci\', \'Geisha, Composed and performed by Lisa Gerrard & Marcello De Francisci\', \'Organics, Vocals by Vidia Wesenlund\', \'Katrina, Vocals by Vidia Wesenlund\', \'War Machine, Composed and performed by Lisa Gerrard & Marcello De Francisci\', \'Cebu, Composed By Michael Stearns\', \'St. Peters, Vocals by Vidia Wesenlund\', \'Thousand Hands, Performed and Composed by \'Bonnie Jo Hunt\', Michael Stearns, Ron Sunsinger\', \'Organics Excerpt, Music Composed and performed by Michael Stearns']"
96935,tt0319901,My Left Eye Sees Ghosts,2002,"['Johnnie To', 'Ka-Fai Wai']","['Sammi Cheng', 'Ching Wan Lau', 'Cherrie Ying']","['Comedy', 'Fantasy', 'Romance']",['movie'],"['Cantonese', 'English']",['Hong Kong'],6.7,https://www.imdb.com/title/tt0319901/soundtrack,"['Loving Someone, Music by Cacine Wong', 'Come Back To Me, Music by Fai-Young Chan', 'Roller Coaster, Music by Cacine Wong']"
97225,tt0837562,Hotel Transylvania,2012,['Genndy Tartakovsky'],"['Adam Sandler', 'Kevin James', 'Andy Samberg']","['Animation', 'Adventure', 'Comedy']",['movie'],['English'],"['United States', 'Canada']",7.0,https://www.imdb.com/title/tt0837562/soundtrack,"['Hush Little Baby, Written by Traditional', 'Daddy's Girl, Written by Adam Sandler and Robert Smigel', 'Sexy And I Know It, Written by George Robertson (as George Robertson), Kenneth Oliver (as Kenny Oliver), SkyBlu, Stefan Gordy, Erin Beck and GoonRock (as David Listenbee)', 'Where Did The Time Go Girl, Written by Robert Smigel and Dennis White', 'Sweet 118, Written by Andy Samberg, Stuart Hart and Trevor Simpson', 'Where Did The Time Go Girl, Written by Robert Smigel and Static Revenger (as Dennis White)', 'Helpless, Written and Performed by Peter Tvrznik', 'The Zing, Written by Adam Sandler, Robert Smigel and Static Revenger (as Dennis White)', 'Problem (The Monster Remix), Written by Dr. Luke, Cirkut (as Henry Walter), Becky G (as Becky Gomez) and Will.i.am (as William Adams)']"
97785,tt0938330,Silent Hill: Revelation,2012,['M.J. Bassett'],"['Adelaide Clemens', 'Kit Harington', 'Sean Bean']","['Horror', 'Mystery', 'Thriller']",['movie'],['English'],"['Canada', 'France', 'Japan']",4.9,https://www.imdb.com/title/tt0938330/soundtrack,"['Rain of Brass Petals - Three Voices Edit, Written by Akira Yamaoka', 'Silent Scream, Written and Performed by Akira Yamaoka', 'Never Forgive Me, Never Forget Me, Written and Performed by Akira Yamaoka', 'Escape from the Nurses, Written and Performed by Akira Yamaoka', 'Innocent Moon, Written and Performed by Akira Yamaoka', 'Promise (Reprise), Written and Performed by Akira Yamaoka', 'Clockwork Little Happiness, (uncredited)']"
97938,tt0454876,Life of Pi,2012,['Ang Lee'],"['Suraj Sharma', 'Irrfan Khan', 'Adil Hussain']","['Adventure', 'Drama', 'Fantasy']",['movie'],"['English', 'Hindi', 'Japanese', 'French']","['United States', 'Taiwan', 'United Kingdom', 'Canada', 'India', 'France']",7.9,https://www.imdb.com/title/tt0454876/soundtrack,"['Pi's Lullaby, Music by Mychael Danna', 'Sous le Ciel de Paris, Music by Hubert Giraud', 'Raga Ahir Bhairav, Vocals by Pandit Jasraj', 'Anandi's Dance, Written by Sheejith Krishna', 'Tum Aa Gaye Ho Noor Aa, Written by Rahul Dev Burman (as Dev Rahul Burman) and Gulzar', 'Tiruppukal, Written by Arunagirinathar']"
98154,tt0443272,Lincoln,2012,['Steven Spielberg'],"['Daniel Day-Lewis', 'Sally Field', 'David Strathairn']","['Biography', 'Drama', 'History']",['movie'],['English'],"['United States', 'India']",7.3,https://www.imdb.com/title/tt0443272/soundtrack,"['We Are Coming, Father Abra'am, Words by James Sloan Gibbons', 'Quintet No. 1 in B-Flat Major, K. 174, III. Menuetto Ma Allegretto, Written by Wolfgang Amadeus Mozart', 'Quintet No. 1 in B-Flat Major, K. 174, I. Allegro Moderto, Written by Wolfgang Amadeus Mozart', 'Three Forks of Hell, Performed and Arranged by Jim Taylor', 'Last of Sizemore, Performed and Arranged by Jim Taylor', 'O Nuit d'Amour! From Faust, Written by Charles Gounod', 'Battle Cry of Freedom, Music by George Frederick Root', 'Overture to Egmont Op. 84, Written by Ludwig van Beethoven', 'They Swung John Brown to a Sour Apple Tree, Performed and Arranged by Jim Taylor', 'Battle Hymn of the Republic, Performed by Steven M. Stern, Cristi Renae Vaughan, and Matt Naylor']"
